Security Code,Issuer Name,Security Id,Security Name,Status,Group,Face Value,ISIN No,Instrument
124715,Sun Pharmaceutical Industries Ltd.,SUNPHARMA#,Sun Pharmaceutical Industries Ltd.,Active,A ,1.00,INE044A01036,Equity,,,,,
124742,Caplin Point Laboratories Ltd.,CAPLIPOINT#,Caplin Point Laboratories Ltd.,Active,A ,2.00,INE475E01026,Equity,,,,,
124804,Aurobindo Pharma Ltd.,AUROPHARMA#,Aurobindo Pharma Ltd.,Active,A ,1.00,INE406A01037,Equity,,,,,
124816,Natco Pharma Ltd.,NATCOPHARM#,Natco Pharma Ltd.,Active,A ,2.00,INE987B01026,Equity,,,,,
126299,Mphasis Limited,MPHASIS#,Mphasis Limited,Active,A ,10.00,INE356A01018,Equity,,,,,
126367,GANESH HOUSING LIMITED,GANESHHOU#,GANESH HOUSING LIMITED,Active,B ,10.00,INE460C01014,Equity,,,,,
126371,NMDC Ltd,NMDC#,NMDC Ltd,Active,A ,1.00,INE584A01023,Equity,,,,,
126612,Blue Dart Express Ltd.,BLUEDART#,BLUE DART EX,Active,A ,10.00,INE233B01017,Equity,,,,,
130005,India Cements Ltd.,INDIACEM#,INDIA CEMENT,Active,A ,10.00,INE383A01012,Equity,,,,,
130007,JK Tyre & Industries Ltd.,JKTYRE#,JK Tyre & Industries Ltd.,Active,A ,2.00,INE573A01042,Equity,,,,,
130019,JUBILANT PHARMOVA LIMITED,JUBLPHARMA#,JUBILANT PHARMOVA LIMITED,Active,A ,1.00,INE700A01033,Equity,,,,,
130343,Genus Power Infrastructures Ltd,GENUSPOWER#,Genus Power Infrastructures Ltd,Active,A ,1.00,INE955D01029,Equity,,,,,
130517,Relaxo Footwears Ltd.,RELAXO#,Relaxo Footwears Ltd.,Active,A ,1.00,INE131B01039,Equity,,,,,
130965,Indian Oil Corporation Ltd.,IOC#,INDIAN OIL C,Active,A ,10.00,INE242A01010,Equity,,,,,
131162,Emami Ltd,EMAMILTD#,Emami Ltd,Active,A ,1.00,INE548C01032,Equity,,,,,
131213,Manappuram Finance Limited,MANAPPURAM#,Manappuram Finance Ltd,Active,A ,2.00,INE522D01027,Equity,,,,,
131335,Zydus Wellness Limited,ZYDUSWELL#,ZYDUS WELL,Active,A ,2.00,INE768C01028,Equity,,,,,
131344,Container Corporation Of India Ltd.,CONCOR#,CONTAIN CORP,Active,A ,5.00,INE111A01025,Equity,,,,,
131358,Choice International Ltd,CHOICEIN#,Choice International Ltd,Active,A ,10.00,INE102B01014,Equity,,,,,
131431,Shakti Pumps (India) Ltd.,SHAKTIPUMP#,Shakti Pumps (India) Ltd.,Active,A ,10.00,INE908D01010,Equity,,,,,
131531,Hatsun Agro Products Ltd.,HATSUN#,Hatsun Agro Products Ltd.,Active,A ,1.00,INE473B01035,Equity,,,,,
131595,Capri Global Capital Limited,CGCL#,Capri Global Capital Limited,Active,A ,1.00,INE180C01042,Equity,,,,,
131642,Marico Limited,MARICO#,Marico Limited,Active,A ,1.00,INE196A01026,Equity,,,,,
131768,Poly Medicure Ltd,POLYMED#,Poly Medicure Ltd,Active,A ,5.00,INE205C01021,Equity,,,,,
132134,Bank Of Baroda,BANKBARODA#,Bank Of Baroda,Active,A ,2.00,INE028A01039,Equity,,,,,
132144,Welspun Corp Limited,WELCORP#,Welspun Corp Limited,Active,A ,5.00,INE191B01025,Equity,,,,,
132149,Bank of India,BANKINDIA#,BANK OF INDI,Active,A ,10.00,INE084A01016,Equity,,,,,
132155,Gail (India) Ltd.,GAIL#,GAIL INDIA,Active,A ,10.00,INE129A01019,Equity,,,,,
132174,ICICI Bank Ltd.,ICICIBANK#,ICICI Bank Ltd.,Active,A ,2.00,INE090A01021,Equity,,,,,
132175,Cyient Limited,CYIENT#,Cyient Limited,Active,A ,5.00,INE136B01020,Equity,,,,,
132178,Engineers India Ltd.,ENGINERSIN#,Engineers India Ltd.,Active,A ,5.00,INE510A01028,Equity,,,,,
132187,IndusInd Bank Ltd.,INDUSINDBK#,IndusInd Bank Ltd.,Active,A ,10.00,INE095A01012,Equity,,,,,
